929,599264219808	1070,40073578018
939,290343747299	1060,70965625269
934,641699598525	1065,35830040146
930,157718354321	1069,84228164567
925,829596991429	1074,17040300856
935,649035338068	1064,35096466192
931,129633795645	1068,87036620434
926,767983455868	1073,23201654412
922,555674826081	1077,4443251739
918,484789288284	1081,5152107117
928,547880483242	1071,45211951674
938,274980113452	1061,72501988653
933,662562214391	1066,3374377856
929,212868550313	1070,78713144967
938,917205485811	1061,08279451417
934,281890854333	1065,71810914565
943,810525695844	1056,18947430414
938,998903842346	1061,00109615764
948,36067237255	1051,63932762744
957,382293489315	1042,61770651067
952,065941870262	1047,93405812972
946,949884135485	1053,0501158645
942,023488700543	1057,97651129944
951,27662759227	1048,72337240772
946,190035440642	1053,80996455934
941,291535160221	1058,70846483977
950,571076586141	1049,42892341385
945,510761236319	1054,48923876367
940,637136188234	1059,36286381175
935,940221410125	1064,05977858986
931,410553836563	1068,58944616342
941,039185912676	1058,96081408731
936,327813170071	1063,67218682992
931,784461846909	1068,21553815308
927,400141385044	1072,59985861494
937,166368708137	1062,83363129185
932,593339288874	1067,40666071111
942,180927270919	1057,81907272907
937,428377751357	1062,57162224863
946,846054883126	1053,15394511686
941,923475458707	1058,07652454128
951,180226204938	1048,81977379505
960,097227785591	1039,9027722144
954,677425571718	1045,32257442827
963,463370570662	1036,53662942932
971,914291670784	1028,0857083292
966,036253496127	1033,96374650386
960,38765558314	1039,61234441685
954,956742702899	1045,04325729709
949,732160883233	1050,26783911675
958,703012291139	1041,29698770885
967,336429832059	1032,66357016793
961,637321633442	1038,36267836654
956,15850689253	1043,84149310746
950,888535926662	1049,11146407332
945,816404724947	1054,18359527504
954,931594188454	1045,06840581153
963,707960510822	1036,29203948916
958,149446485697	1041,85055351429
952,803939783776	1047,19606021621
947,660266850069	1052,33973314992
956,707726746253	1043,29227325373
951,416960449945	1048,58303955004
946,325134903065	1053,67486509692
941,421680249683	1058,5783197503
936,696532440204	1063,30346755978
946,140143745532	1053,85985625445
941,243472510818	1058,75652748917
936,524745095634	1063,47525490435
931,974432959072	1068,02556704091
927,583523719997	1072,41647627999
937,343512968446	1062,65648703154
932,764201312268	1067,23579868772
942,345842999843	1057,65415700014
937,587331360976	1062,41266863901
932,999365692385	1067,0006343076
942,572816196171	1057,42718380382
